0.09372917,-1.5706836,-1.4475178,-0.6091155,-0.12180251,-0.18502669,0.5294363,0.86943495,0.2123967,-0.87181485,-0.53185433,0.8504877,0.9487106,-0.038240407,-1.014144,0.2439296,
-0.50499123,1.3369914,0.89651823,-2.2281747,-0.694367,0.39842346,0.4167357,-0.18986914,-1.4371036,0.475638,2.5876226,3.5235999,0.9059454,1.9869571,-0.91145366,0.9031488,
-1.2678523,-2.4982753,-0.83002794,-2.5294054,-3.056241,-1.555739,-1.1535128,-3.2452457,-2.301235,-1.8064715,
